Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
,,,,,3509,600572
,,,,,5667,378335
ADRAR,Aroubes,0,0,Spring,2848,803124
ADRAR,Aroubes,0,0,Summer,3401,946353
ADRAR,Aroubes,0,0,Autumn,1160,799262
ADRAR,Aroubes,0,0,Winter,2680,642078
CHLEF,Aroubes,0,0,Spring,5746,2898
CHLEF,Aroubes,0,0,Summer,5599,313665
CHLEF,Aroubes,0,0,Autumn,1987,63402
CHLEF,Aroubes,0,0,Winter,2165,786045
LAGHOUAT,Aroubes,0,0,Spring,3269,344040
LAGHOUAT,Aroubes,0,0,Summer,2982,593381
LAGHOUAT,Aroubes,0,0,Autumn,3995,474410
LAGHOUAT,Aroubes,0,0,Winter,2706,90830
OumElBouaghi,Aroubes,0,0,Spring,1207,607624
OumElBouaghi,Aroubes,0,0,Summer,3061,234644
OumElBouaghi,Aroubes,0,0,Autumn,4868,544841
OumElBouaghi,Aroubes,0,0,Winter,3928,501804
BATNA,Aroubes,0,0,Spring,3575,201657
BATNA,Aroubes,0,0,Summer,4462,280540
BATNA,Aroubes,0,0,Autumn,4293,656221
BATNA,Aroubes,0,0,Winter,4153,921967
BEJAIA,Aroubes,18.797,487,Spring,5735,473408
BEJAIA,Aroubes,0,0,Summer,1658,800433
BEJAIA,Aroubes,0,0,Autumn,1881,72541
BEJAIA,Aroubes,0,0,Winter,1108,816267
BISKRA,Aroubes,0,0,Spring,4796,964471
BISKRA,Aroubes,0,0,Summer,4192,326671
BISKRA,Aroubes,0,0,Autumn,3058,445111
BISKRA,Aroubes,0,0,Winter,5793,152135
BECHAR,Aroubes,0,0,Spring,4315,752443
BECHAR,Aroubes,0,0,Summer,2402,95805
BECHAR,Aroubes,0,0,Autumn,2988,88331
BECHAR,Aroubes,0,0,Winter,1813,979512
BLIDA,Aroubes,120,93,Spring,2514,342478
BLIDA,Aroubes,0,0,Summer,5340,351090
BLIDA,Aroubes,0,0,Autumn,1943,112989
BLIDA,Aroubes,0,0,Winter,2381,870964
BOUIRA,Aroubes,52,13,Spring,4833,440867
BOUIRA,Aroubes,0,0,Summer,1201,228455
BOUIRA,Aroubes,0,0,Autumn,3315,30604
BOUIRA,Aroubes,0,0,Winter,3081,851239
TAMANRASSET,Aroubes,0,0,Spring,5935,498915
TAMANRASSET,Aroubes,0,0,Summer,4320,757070
TAMANRASSET,Aroubes,0,0,Autumn,4073,816095
TAMANRASSET,Aroubes,0,0,Winter,1063,748909
TEBESSA,Aroubes,0,0,Spring,3582,134458
TEBESSA,Aroubes,0,0,Summer,5599,726271
TEBESSA,Aroubes,0,0,Autumn,5251,833518
TEBESSA,Aroubes,0,0,Winter,3919,697436
TLEMCEN,Aroubes,150,15,Spring,2705,826898
TLEMCEN,Aroubes,0,0,Summer,5860,376292
TLEMCEN,Aroubes,0,0,Autumn,4554,972238
TLEMCEN,Aroubes,0,0,Winter,2198,382641
TIARET,Aroubes,0,0,Spring,5852,76456
TIARET,Aroubes,0,0,Summer,1427,913828
TIARET,Aroubes,0,0,Autumn,1166,274139
TIARET,Aroubes,0,0,Winter,5933,432882
TiziOuzou,Aroubes,110,2,Spring,4107,920381
TiziOuzou,Aroubes,0,0,Summer,2834,562557
TiziOuzou,Aroubes,0,0,Autumn,4374,45920
TiziOuzou,Aroubes,0,0,Winter,1097,35647
ALGIERS,Aroubes,60,10,Spring,3574,547768
ALGIERS,Aroubes,0,0,Summer,3757,670095
ALGIERS,Aroubes,0,0,Autumn,3032,538729
ALGIERS,Aroubes,0,0,Winter,2746,644894
DJELFA,Aroubes,0,0,Spring,5525,222603
DJELFA,Aroubes,0,0,Summer,5048,488549
DJELFA,Aroubes,0,0,Autumn,1876,698280
DJELFA,Aroubes,0,0,Winter,5956,14951
JIJEL,Aroubes,0,0,Spring,5589,783172
JIJEL,Aroubes,0,0,Summer,4620,151498
JIJEL,Aroubes,0,0,Autumn,4236,179612
JIJEL,Aroubes,0,0,Winter,5135,534839
SETIF,Aroubes,0,0,Spring,5227,817251
SETIF,Aroubes,0,0,Summer,5196,454817
SETIF,Aroubes,0,0,Autumn,3888,95068
SETIF,Aroubes,0,0,Winter,5395,700422
SAIDA,Aroubes,0,0,Spring,5409,824063
SAIDA,Aroubes,0,0,Summer,5380,184498
SAIDA,Aroubes,0,0,Autumn,5305,248024
SAIDA,Aroubes,0,0,Winter,2560,392921
SKIKDA,Aroubes,0,0,Spring,2859,981044
SKIKDA,Aroubes,0,0,Summer,2016,392489
SKIKDA,Aroubes,0,0,Autumn,2894,852931
SKIKDA,Aroubes,0,0,Winter,2766,689646
SidiBelAbbes,Aroubes,0,0,Spring,2063,452076
SidiBelAbbes,Aroubes,0,0,Summer,2834,970589
SidiBelAbbes,Aroubes,0,0,Autumn,1352,608154
SidiBelAbbes,Aroubes,0,0,Winter,2620,591167
ANNABA,Aroubes,0,0,Spring,1711,805486
ANNABA,Aroubes,0,0,Summer,3417,324758
ANNABA,Aroubes,0,0,Autumn,2352,327955
ANNABA,Aroubes,0,0,Winter,5616,488427
GUELMA,Aroubes,0,0,Spring,4231,332936
GUELMA,Aroubes,0,0,Summer,2443,368857
GUELMA,Aroubes,0,0,Autumn,2376,480415
GUELMA,Aroubes,0,0,Winter,3624,296313
CONSTANTINE,Aroubes,0,0,Spring,2494,964918
CONSTANTINE,Aroubes,0,0,Summer,5041,648248
CONSTANTINE,Aroubes,0,0,Autumn,5556,616159
CONSTANTINE,Aroubes,0,0,Winter,3044,481308
MEDEA,Aroubes,0,0,Spring,3121,605477
MEDEA,Aroubes,0,0,Summer,5359,865911
MEDEA,Aroubes,0,0,Autumn,4225,716067
MEDEA,Aroubes,0,0,Winter,3106,671016
MOSTAGANEM,Aroubes,0,0,Spring,3707,830966
MOSTAGANEM,Aroubes,0,0,Summer,4298,65640
MOSTAGANEM,Aroubes,0,0,Autumn,5070,300063
MOSTAGANEM,Aroubes,0,0,Winter,5384,925600
Msila,Aroubes,0,0,Spring,1279,468320
Msila,Aroubes,0,0,Summer,4209,882246
Msila,Aroubes,0,0,Autumn,4953,652096
Msila,Aroubes,0,0,Winter,1111,569654
MASCARA,Aroubes,0,0,Spring,5983,999560
MASCARA,Aroubes,0,0,Summer,5603,972753
MASCARA,Aroubes,0,0,Autumn,2741,717427
MASCARA,Aroubes,0,0,Winter,5186,572639
OUARGLA,Aroubes,0,0,Spring,4779,357579
OUARGLA,Aroubes,0,0,Summer,3888,332760
OUARGLA,Aroubes,0,0,Autumn,3278,257395
OUARGLA,Aroubes,0,0,Winter,1580,994030
ORAN,Aroubes,0,0,Spring,4281,434119
ORAN,Aroubes,0,0,Summer,5590,780465
ORAN,Aroubes,0,0,Autumn,4367,808748
ORAN,Aroubes,0,0,Winter,2697,368141
ElBayadh,Aroubes,0,0,Spring,1329,437005
ElBayadh,Aroubes,0,0,Summer,2941,863200
ElBayadh,Aroubes,0,0,Autumn,2150,262353
ElBayadh,Aroubes,0,0,Winter,2615,421499
ILLIZI,Aroubes,0,0,Spring,5041,89411
ILLIZI,Aroubes,0,0,Summer,1298,520395
ILLIZI,Aroubes,0,0,Autumn,2671,998086
ILLIZI,Aroubes,0,0,Winter,4892,339360
BordjBouArreridj,Aroubes,20,4,Spring,3357,10775
BordjBouArreridj,Aroubes,0,0,Summer,4637,367553
BordjBouArreridj,Aroubes,0,0,Autumn,5436,31207
BordjBouArreridj,Aroubes,0,0,Winter,2000,106545
BOUMERDES,Aroubes,3.544,35,Spring,5208,888153
BOUMERDES,Aroubes,0,0,Summer,3666,942680
BOUMERDES,Aroubes,0,0,Autumn,2517,128321
BOUMERDES,Aroubes,0,0,Winter,1544,222869
ElTarf,Aroubes,0,0,Spring,3018,737053
ElTarf,Aroubes,0,0,Summer,4667,871622
ElTarf,Aroubes,0,0,Autumn,4454,319933
ElTarf,Aroubes,0,0,Winter,1417,957918
TINDOUF,Aroubes,0,0,Spring,1283,584661
TINDOUF,Aroubes,0,0,Summer,4341,809531
TINDOUF,Aroubes,0,0,Autumn,2122,451553
TINDOUF,Aroubes,0,0,Winter,5756,226540
TISSEMSILT,Aroubes,0,0,Spring,4494,423297
TISSEMSILT,Aroubes,0,0,Summer,1467,293879
TISSEMSILT,Aroubes,0,0,Autumn,5841,534428
TISSEMSILT,Aroubes,0,0,Winter,5572,309258
ElOued,Aroubes,0,0,Spring,4818,914130
ElOued,Aroubes,0,0,Summer,3041,39671
ElOued,Aroubes,0,0,Autumn,2876,767220
ElOued,Aroubes,0,0,Winter,5735,480930
KHENCHELA,Aroubes,0,0,Spring,4735,270580
KHENCHELA,Aroubes,0,0,Summer,3017,368811
KHENCHELA,Aroubes,0,0,Autumn,3786,88934
KHENCHELA,Aroubes,0,0,Winter,4656,861907
SoukAhras,Aroubes,0,0,Spring,1222,712944
SoukAhras,Aroubes,0,0,Summer,2517,227791
SoukAhras,Aroubes,0,0,Autumn,2019,547614
SoukAhras,Aroubes,0,0,Winter,3397,563877
TIPAZA,Aroubes,5.398,102,Spring,2620,878689
TIPAZA,Aroubes,0,0,Summer,1399,880300
TIPAZA,Aroubes,0,0,Autumn,2243,621497
TIPAZA,Aroubes,0,0,Winter,2592,478176
MILA,Aroubes,0,0,Spring,3374,527292
MILA,Aroubes,0,0,Summer,4270,854681
MILA,Aroubes,0,0,Autumn,2597,791761
MILA,Aroubes,0,0,Winter,3881,502256
AinDefla,Aroubes,553,5,Spring,2230,192508
AinDefla,Aroubes,0,0,Summer,1698,182703
AinDefla,Aroubes,0,0,Autumn,3832,689588
AinDefla,Aroubes,0,0,Winter,3407,237536
NAAMA,Aroubes,0,0,Spring,5432,659082
NAAMA,Aroubes,0,0,Summer,2619,81542
NAAMA,Aroubes,0,0,Autumn,5668,328966
NAAMA,Aroubes,0,0,Winter,2685,654076
AinTemouchent,Aroubes,0,0,Spring,1827,71997
AinTemouchent,Aroubes,0,0,Summer,2619,824632
AinTemouchent,Aroubes,0,0,Autumn,2150,494431
AinTemouchent,Aroubes,0,0,Winter,1430,660669
GHARDAIA,Aroubes,0,0,Spring,5388,382438
GHARDAIA,Aroubes,0,0,Summer,2689,797173
GHARDAIA,Aroubes,0,0,Autumn,3678,233028
GHARDAIA,Aroubes,0,0,Winter,1877,58914
RELIZANE,Aroubes,0,0,Spring,5876,593676
RELIZANE,Aroubes,0,0,Summer,3573,17457
RELIZANE,Aroubes,0,0,Autumn,1667,903613
RELIZANE,Aroubes,0,0,Winter,1128,279305
ADRAR,Cerises,0,0,Spring,4480,269492
ADRAR,Cerises,0,0,Summer,3857,786946
ADRAR,Cerises,0,0,Autumn,2718,302399
ADRAR,Cerises,0,0,Winter,3427,468188
CHLEF,Cerises,0,0,Spring,3199,899279
CHLEF,Cerises,0,0,Summer,4885,875220
CHLEF,Cerises,0,0,Autumn,2913,89924
CHLEF,Cerises,0,0,Winter,3413,859043
LAGHOUAT,Cerises,0,0,Spring,3266,593839
LAGHOUAT,Cerises,0,0,Summer,3034,616406
LAGHOUAT,Cerises,0,0,Autumn,3025,403373
LAGHOUAT,Cerises,0,0,Winter,2392,107770
OumElBouaghi,Cerises,18,10,Spring,3243,298037
OumElBouaghi,Cerises,0,10,Summer,3154,716923
OumElBouaghi,Cerises,0,10,Autumn,2325,837433
OumElBouaghi,Cerises,0,10,Winter,4294,447596
BATNA,Cerises,1883,63,Spring,4651,51260
BATNA,Cerises,0,63,Summer,3974,495836
BATNA,Cerises,0,63,Autumn,3762,141554
BATNA,Cerises,0,63,Winter,4762,178866
BEJAIA,Cerises,1342,57,Spring,4507,2964
BEJAIA,Cerises,0,57,Summer,5138,720943
BEJAIA,Cerises,0,57,Autumn,1704,27909
BEJAIA,Cerises,0,57,Winter,4211,468514
BLIDA,Cerises,180,7,Spring,2074,345645
BLIDA,Cerises,0,7,Summer,3988,69054
BLIDA,Cerises,0,7,Autumn,1085,596929
BLIDA,Cerises,0,7,Winter,5876,369193
BOUIRA,Cerises,760,62,Spring,5906,907036
BOUIRA,Cerises,0,62,Summer,2131,648471
BOUIRA,Cerises,0,62,Autumn,5604,69329
BOUIRA,Cerises,0,62,Winter,4700,299493
TEBESSA,Cerises,80,5,Spring,1849,100875
TEBESSA,Cerises,0,5,Summer,2159,559056
TEBESSA,Cerises,0,5,Autumn,2558,580542
TEBESSA,Cerises,0,5,Winter,3356,746381
TLEMCEN,Cerises,35000,1164,Spring,1737,296280
TLEMCEN,Cerises,0,1164,Summer,2438,956088
TLEMCEN,Cerises,0,1164,Autumn,5689,530055
TLEMCEN,Cerises,0,1164,Winter,3946,455581
TIARET,Cerises,50,2,Spring,3038,241875
TIARET,Cerises,0,2,Summer,1929,68858
TIARET,Cerises,0,2,Autumn,2012,130442
TIARET,Cerises,0,2,Winter,1424,954830
TiziOuzou,Cerises,5626,750,Spring,2004,681560
TiziOuzou,Cerises,0,750,Summer,4870,487748
TiziOuzou,Cerises,0,750,Autumn,5275,373912
TiziOuzou,Cerises,0,750,Winter,4860,772732
ALGIERS,Cerises,0,0,Spring,5286,215997
ALGIERS,Cerises,0,0,Summer,1710,545324
ALGIERS,Cerises,0,0,Autumn,2559,93229
ALGIERS,Cerises,0,0,Winter,4075,885589
JIJEL,Cerises,8190,103,Spring,3007,749141
JIJEL,Cerises,0,103,Summer,2444,588857
JIJEL,Cerises,0,103,Autumn,2550,318299
JIJEL,Cerises,0,103,Winter,3326,592508
SETIF,Cerises,929,77,Spring,2376,863489
SETIF,Cerises,0,77,Summer,3854,197672
SETIF,Cerises,0,77,Autumn,5706,304583
SETIF,Cerises,0,77,Winter,5012,804580
SAIDA,Cerises,10890,218,Spring,2406,33432
SAIDA,Cerises,0,218,Summer,2875,959483
SAIDA,Cerises,0,218,Autumn,1027,297646
SAIDA,Cerises,0,218,Winter,4327,497776
SKIKDA,Cerises,2544,66,Spring,5702,439169
SKIKDA,Cerises,0,66,Summer,5251,521288
SKIKDA,Cerises,0,66,Autumn,5853,359564
SKIKDA,Cerises,0,66,Winter,5566,641071
SidiBelAbbes,Cerises,495,65,Spring,4226,832325
SidiBelAbbes,Cerises,0,65,Summer,3318,884031
SidiBelAbbes,Cerises,0,65,Autumn,4320,436304
SidiBelAbbes,Cerises,0,65,Winter,5329,93790
ANNABA,Cerises,90,2,Spring,4339,292509
ANNABA,Cerises,0,2,Summer,1272,455234
ANNABA,Cerises,0,2,Autumn,1691,770364
ANNABA,Cerises,0,2,Winter,3285,118728
GUELMA,Cerises,569,12,Spring,3549,357858
GUELMA,Cerises,0,12,Summer,5214,259831
GUELMA,Cerises,0,12,Autumn,4425,503196
GUELMA,Cerises,0,12,Winter,5922,608974
CONSTANTINE,Cerises,3765,75,Spring,2652,750522
CONSTANTINE,Cerises,0,75,Summer,3807,441751
CONSTANTINE,Cerises,0,75,Autumn,3198,388519
CONSTANTINE,Cerises,0,75,Winter,1342,452892
MEDEA,Cerises,7642,1512,Spring,1241,248601
MEDEA,Cerises,0,1512,Summer,4992,165704
MEDEA,Cerises,0,1512,Autumn,3007,259045
MEDEA,Cerises,0,1512,Winter,3945,433777
BordjBouArreridj,Cerises,176,14,Spring,5918,214438
BordjBouArreridj,Cerises,0,14,Summer,2169,713335
BordjBouArreridj,Cerises,0,14,Autumn,2548,682134
BordjBouArreridj,Cerises,0,14,Winter,5279,924905
BOUMERDES,Cerises,140,7,Spring,1915,213496
BOUMERDES,Cerises,0,7,Summer,5111,144561
BOUMERDES,Cerises,0,7,Autumn,3102,355110
BOUMERDES,Cerises,0,7,Winter,3864,949257
ElTarf,Cerises,0,2,Spring,4275,786300
ElTarf,Cerises,0,2,Summer,3829,787141
ElTarf,Cerises,0,2,Autumn,2245,138506
ElTarf,Cerises,0,2,Winter,4163,322842
TINDOUF,Cerises,0,0,Spring,4035,507947
TINDOUF,Cerises,0,0,Summer,2897,818721
TINDOUF,Cerises,0,0,Autumn,4857,53361
TINDOUF,Cerises,0,0,Winter,4968,859710
TISSEMSILT,Cerises,0,0,Spring,2660,583313
TISSEMSILT,Cerises,0,0,Summer,3154,90148
TISSEMSILT,Cerises,0,0,Autumn,2941,533810
TISSEMSILT,Cerises,0,0,Winter,1812,857034
ElOued,Cerises,0,0,Spring,3678,386023
ElOued,Cerises,0,0,Summer,4119,990975
ElOued,Cerises,0,0,Autumn,4752,28725
ElOued,Cerises,0,0,Winter,3120,809090
KHENCHELA,Cerises,1900,114,Spring,3933,842075
KHENCHELA,Cerises,0,114,Summer,1714,387075
KHENCHELA,Cerises,0,114,Autumn,3368,548632
KHENCHELA,Cerises,0,114,Winter,0,137562
SoukAhras,Cerises,4782,248,Spring,236,223435
SoukAhras,Cerises,0,248,Summer,0,696831
SoukAhras,Cerises,0,248,Autumn,0,945985
SoukAhras,Cerises,0,248,Winter,0,130142
TIPAZA,Cerises,0,0,Spring,232,96246
TIPAZA,Cerises,0,0,Summer,0,803861
TIPAZA,Cerises,0,0,Autumn,0,108688
TIPAZA,Cerises,0,0,Winter,0,874451
MILA,Cerises,443,43,Spring,237,222791
MILA,Cerises,0,43,Summer,0,102653
MILA,Cerises,0,43,Autumn,0,21030
MILA,Cerises,0,43,Winter,0,882657
AinDefla,Cerises,344,31,Spring,225,810083
AinDefla,Cerises,0,31,Summer,0,983677
AinDefla,Cerises,0,31,Autumn,0,554773
AinDefla,Cerises,0,31,Winter,0,424652
NAAMA,Cerises,0,1,Spring,239,473879
NAAMA,Cerises,0,1,Summer,0,367812
NAAMA,Cerises,0,1,Autumn,0,844872
NAAMA,Cerises,0,1,Winter,0,286976
AinTemouchent,Cerises,0,0,Spring,233,344585
AinTemouchent,Cerises,0,0,Summer,0,113616
AinTemouchent,Cerises,0,0,Autumn,0,34394
AinTemouchent,Cerises,0,0,Winter,0,783917
GHARDAIA,Cerises,0,0,Spring,226,34997
GHARDAIA,Cerises,0,0,Summer,0,353558
GHARDAIA,Cerises,0,0,Autumn,0,932732
GHARDAIA,Cerises,0,0,Winter,0,532402
RELIZANE,Cerises,0,0,Spring,224,247174
RELIZANE,Cerises,0,0,Summer,0,858401
RELIZANE,Cerises,0,0,Autumn,0,858349
RELIZANE,Cerises,0,0,Winter,0,639706
ADRAR,Coings,0,0,Spring,215,329519
ADRAR,Coings,0,0,Summer,121,509338
ADRAR,Coings,0,0,Autumn,163,287893
ADRAR,Coings,0,0,Winter,175,487849
CHLEF,Coings,0,0,Spring,198,730725
CHLEF,Coings,0,0,Summer,148,200698
CHLEF,Coings,0,0,Autumn,231,520671
CHLEF,Coings,0,0,Winter,216,979402
LAGHOUAT,Coings,4796,109,Spring,190,478802
LAGHOUAT,Coings,0,109,Summer,227,143614
LAGHOUAT,Coings,0,109,Autumn,149,629856
LAGHOUAT,Coings,0,109,Winter,235,570353
OumElBouaghi,Coings,350,8,Spring,162,99678
OumElBouaghi,Coings,0,8,Summer,176,964071
OumElBouaghi,Coings,0,8,Autumn,163,440314
OumElBouaghi,Coings,0,8,Winter,182,797488
BATNA,Coings,340,5,Spring,219,655439
BATNA,Coings,0,5,Summer,217,913873
BATNA,Coings,0,5,Autumn,192,919867
BATNA,Coings,0,5,Winter,238,980701
BEJAIA,Coings,42,1,Spring,175,449646
BEJAIA,Coings,0,1,Summer,162,80901
BEJAIA,Coings,0,1,Autumn,198,157245
BEJAIA,Coings,0,1,Winter,194,395645
BISKRA,Coings,0,0,Spring,185,539718
BISKRA,Coings,0,0,Summer,144,153931
BISKRA,Coings,0,0,Autumn,226,705281
BISKRA,Coings,0,0,Winter,172,706235
BECHAR,Coings,255,3,Spring,217,323519
BECHAR,Coings,0,3,Summer,192,911030
BECHAR,Coings,0,3,Autumn,215,1374
BECHAR,Coings,0,3,Winter,203,800131
BLIDA,Coings,1551,18,Spring,207,126373
BLIDA,Coings,0,18,Summer,229,801086
BLIDA,Coings,0,18,Autumn,182,830306
BLIDA,Coings,0,18,Winter,169,913221
BOUIRA,Coings,1863,96,Spring,234,352386
BOUIRA,Coings,0,96,Summer,199,212212
BOUIRA,Coings,0,96,Autumn,182,816434
BOUIRA,Coings,0,96,Winter,207,600749
TAMANRASSET,Coings,0,0,Spring,161,604252
TAMANRASSET,Coings,0,0,Summer,198,518130
TAMANRASSET,Coings,0,0,Autumn,193,982136
TAMANRASSET,Coings,0,0,Winter,204,937489
TEBESSA,Coings,600,30,Spring,229,514928
TEBESSA,Coings,0,30,Summer,165,375525
TEBESSA,Coings,0,30,Autumn,183,297882
TEBESSA,Coings,0,30,Winter,218,160702
TLEMCEN,Coings,21710,213,Spring,197,671648
TLEMCEN,Coings,0,213,Summer,219,18166
TLEMCEN,Coings,0,213,Autumn,226,507106
TLEMCEN,Coings,0,213,Winter,238,726393
TIARET,Coings,18050,470,Spring,231,336153
TIARET,Coings,0,470,Summer,218,864542
TIARET,Coings,0,470,Autumn,213,505991
TIARET,Coings,0,470,Winter,199,720372
TiziOuzou,Coings,456,9,Spring,208,301046
TiziOuzou,Coings,0,9,Summer,236,988569
TiziOuzou,Coings,0,9,Autumn,221,257554
TiziOuzou,Coings,0,9,Winter,189,508103
ALGIERS,Coings,0,0,Spring,197,146317
ALGIERS,Coings,0,0,Summer,189,656792
ALGIERS,Coings,0,0,Autumn,161,462553
ALGIERS,Coings,0,0,Winter,234,454549
DJELFA,Coings,170,4,Spring,223,986239
DJELFA,Coings,0,4,Summer,179,157428
DJELFA,Coings,0,4,Autumn,205,297856
DJELFA,Coings,0,4,Winter,221,422714
JIJEL,Coings,0,0,Spring,226,305404
JIJEL,Coings,0,0,Summer,199,60882
JIJEL,Coings,0,0,Autumn,208,675928
JIJEL,Coings,0,0,Winter,232,531443
SETIF,Coings,1295,52,Spring,194,483012
SETIF,Coings,0,52,Summer,187,911580
SETIF,Coings,0,52,Autumn,171,416262
SETIF,Coings,0,52,Winter,219,81004
SAIDA,Coings,0,0,Spring,213,331599
SAIDA,Coings,0,0,Summer,185,73725
SAIDA,Coings,0,0,Autumn,237,591182
SAIDA,Coings,0,0,Winter,166,26294
SKIKDA,Coings,144,2,Spring,193,112623
SKIKDA,Coings,0,2,Summer,227,195440
SKIKDA,Coings,0,2,Autumn,209,951430
SKIKDA,Coings,0,2,Winter,181,914304
SidiBelAbbes,Coings,175,7,Spring,226,92925
SidiBelAbbes,Coings,0,7,Summer,207,553294
SidiBelAbbes,Coings,0,7,Autumn,184,668488
SidiBelAbbes,Coings,0,7,Winter,222,82038
ANNABA,Coings,1520,11,Spring,198,56929
ANNABA,Coings,0,11,Summer,222,58577
ANNABA,Coings,0,11,Autumn,235,777383
ANNABA,Coings,0,11,Winter,212,765685
GUELMA,Coings,2185,18,Spring,232,980922
GUELMA,Coings,0,18,Summer,203,198518
GUELMA,Coings,0,18,Autumn,214,458162
GUELMA,Coings,0,18,Winter,191,818581
CONSTANTINE,Coings,1266,10,Spring,227,202571
CONSTANTINE,Coings,0,10,Summer,210,216513
CONSTANTINE,Coings,0,10,Autumn,188,316435
CONSTANTINE,Coings,0,10,Winter,198,323897
MEDEA,Coings,31338,378,Spring,207,366554
MEDEA,Coings,0,378,Summer,221,378172
MEDEA,Coings,0,378,Autumn,186,78074
MEDEA,Coings,0,378,Winter,205,612385
MOSTAGANEM,Coings,6660,76,Spring,224,422294
MOSTAGANEM,Coings,0,76,Summer,189,305423
MOSTAGANEM,Coings,0,76,Autumn,172,715292
MOSTAGANEM,Coings,0,76,Winter,235,217261
Msila,Coings,0,0,Spring,222,491343
Msila,Coings,0,0,Summer,191,77233
Msila,Coings,0,0,Autumn,226,103192
Msila,Coings,0,0,Winter,217,843519
MASCARA,Coings,110,2,Spring,229,988632
MASCARA,Coings,0,2,Summer,205,252754
MASCARA,Coings,0,2,Autumn,186,71986
MASCARA,Coings,0,2,Winter,218,925778
OUARGLA,Coings,0,0,Spring,237,845779
OUARGLA,Coings,0,0,Summer,214,907960
OUARGLA,Coings,0,0,Autumn,201,328439
OUARGLA,Coings,0,0,Winter,222,887170
ORAN,Coings,0,0,Spring,194,16018
ORAN,Coings,0,0,Summer,185,559102
ORAN,Coings,0,0,Autumn,198,769206
ORAN,Coings,0,0,Winter,189,886082
ElBayadh,Coings,3100,37,Spring,222,149401
ElBayadh,Coings,0,37,Summer,199,212112
ElBayadh,Coings,0,37,Autumn,218,523772
ElBayadh,Coings,0,37,Winter,195,476730
ILLIZI,Coings,0,0,Spring,229,832472
ILLIZI,Coings,0,0,Summer,203,429947
ILLIZI,Coings,0,0,Autumn,176,445946
ILLIZI,Coings,0,0,Winter,218,153075
BordjBouArreridj,Coings,78,2,Spring,211,679474
BordjBouArreridj,Coings,0,2,Summer,218,14098
BordjBouArreridj,Coings,0,2,Autumn,206,640350
BordjBouArreridj,Coings,0,2,Winter,184,44544
BOUMERDES,Coings,0,0,Spring,221,697078
BOUMERDES,Coings,0,0,Summer,205,930574
BOUMERDES,Coings,0,0,Autumn,216,672
BOUMERDES,Coings,0,0,Winter,198,179142
ElTarf,Coings,3100,33,Spring,203,658449
ElTarf,Coings,0,33,Summer,222,663919
ElTarf,Coings,0,33,Autumn,207,736580
ElTarf,Coings,0,33,Winter,191,233145
TINDOUF,Coings,0,0,Spring,184,797114
TINDOUF,Coings,0,0,Summer,226,662388
TINDOUF,Coings,0,0,Autumn,199,724443
TINDOUF,Coings,0,0,Winter,213,721930
TISSEMSILT,Coings,5400,103,Spring,218,693720
TISSEMSILT,Coings,0,103,Summer,225,568560
TISSEMSILT,Coings,0,103,Autumn,202,663450
TISSEMSILT,Coings,0,103,Winter,219,625457
ElOued,Coings,0,0,Spring,235,378304
ElOued,Coings,0,0,Summer,220,296501
ElOued,Coings,0,0,Autumn,219,463467
ElOued,Coings,0,0,Winter,201,596713
KHENCHELA,Coings,700,10,Spring,186,735744
KHENCHELA,Coings,0,10,Summer,216,3402
KHENCHELA,Coings,0,10,Autumn,205,723452
KHENCHELA,Coings,0,10,Winter,222,514911
SoukAhras,Coings,1800,63,Spring,201,900795
SoukAhras,Coings,0,63,Summer,192,306250
SoukAhras,Coings,0,63,Autumn,185,425490
SoukAhras,Coings,0,63,Winter,219,540254
TIPAZA,Coings,0,0,Spring,235,276828
TIPAZA,Coings,0,0,Summer,216,322553
TIPAZA,Coings,0,0,Autumn,224,336313
TIPAZA,Coings,0,0,Winter,198,577481
MILA,Coings,0,0,Spring,197,634046
MILA,Coings,0,0,Summer,185,263951
MILA,Coings,0,0,Autumn,229,30472
MILA,Coings,0,0,Winter,238,873834
AinDefla,Coings,4723,24,Spring,204,657009
AinDefla,Coings,0,24,Summer,227,659534
AinDefla,Coings,0,24,Autumn,212,354360
AinDefla,Coings,0,24,Winter,193,928064
NAAMA,Coings,974,21,Spring,226,715670
NAAMA,Coings,0,21,Summer,211,55615
NAAMA,Coings,0,21,Autumn,195,619566
NAAMA,Coings,0,21,Winter,184,983723
AinTemouchent,Coings,650,25,Spring,217,494363
AinTemouchent,Coings,0,25,Summer,208,589799
AinTemouchent,Coings,0,25,Autumn,221,226843
AinTemouchent,Coings,0,25,Winter,192,534771
GHARDAIA,Coings,0,0,Spring,229,306678
GHARDAIA,Coings,0,0,Summer,235,319902
GHARDAIA,Coings,0,0,Autumn,219,100431
GHARDAIA,Coings,0,0,Winter,211,752453
RELIZANE,Coings,1528,25,Spring,189,422005
RELIZANE,Coings,0,25,Summer,228,974008
RELIZANE,Coings,0,25,Autumn,203,875634
RELIZANE,Coings,0,25,Winter,195,104550
ADRAR,Grenades,0,0,Spring,206,239179
ADRAR,Grenades,0,0,Summer,217,407404
ADRAR,Grenades,0,0,Autumn,214,865253
ADRAR,Grenades,0,0,Winter,213,631661
CHLEF,Grenades,36060,395,Spring,205,29262
CHLEF,Grenades,0,395,Summer,209,845666
CHLEF,Grenades,0,395,Autumn,203,343124
CHLEF,Grenades,0,395,Winter,207,162718
