Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
BATNA,Cucumbers,32,0.04,Summer,3460,736763
BATNA,Cucumbers,32,0.04,Spring,5429,849581
BATNA,Cucumbers,32,0.04,Fall,2776,249384
BATNA,Cucumbers,0,0.04,Winter,1489,861085
BEJAIA,Cucumbers,2128,4.16,Summer,4169,777021
BEJAIA,Cucumbers,2128,4.16,Spring,1486,105826
BEJAIA,Cucumbers,2128,4.16,Fall,5427,7741
BEJAIA,Cucumbers,0,4.16,Winter,4851,680899
BISKRA,Cucumbers,325200,356,Summer,2752,832247
BISKRA,Cucumbers,325200,356,Spring,1345,974532
BISKRA,Cucumbers,325200,356,Fall,5177,799596
BISKRA,Cucumbers,0,356,Winter,2482,733227
BECHAR,Cucumbers,275,0.24,Summer,3311,542262
BECHAR,Cucumbers,275,0.24,Spring,3151,832746
BECHAR,Cucumbers,275,0.24,Fall,2306,903850
BECHAR,Cucumbers,0,0.24,Winter,5439,504023
BLIDA,Cucumbers,0,0,Summer,2630,229578
BLIDA,Cucumbers,0,0,Spring,3767,785401
BLIDA,Cucumbers,0,0,Fall,5366,677562
BLIDA,Cucumbers,0,0,Winter,5503,557432
BOUIRA,Cucumbers,0,0,Summer,5301,836165
BOUIRA,Cucumbers,0,0,Spring,5471,66086
BOUIRA,Cucumbers,0,0,Fall,2843,89617
BOUIRA,Cucumbers,0,0,Winter,2060,819450
TAMANRASSET,Cucumbers,0,0,Summer,3398,382951
TAMANRASSET,Cucumbers,0,0,Spring,4686,486125
TAMANRASSET,Cucumbers,0,0,Fall,1027,500686
TAMANRASSET,Cucumbers,0,0,Winter,2993,426231
TEBESSA,Cucumbers,0,0,Summer,2431,650664
TEBESSA,Cucumbers,0,0,Spring,3329,365701
TEBESSA,Cucumbers,0,0,Fall,4838,386973
TEBESSA,Cucumbers,0,0,Winter,3678,571920
TLEMCEN,Cucumbers,51600,60,Summer,2001,939964
TLEMCEN,Cucumbers,51600,60,Spring,2065,207775
TLEMCEN,Cucumbers,51600,60,Fall,1395,980542
TLEMCEN,Cucumbers,0,60,Winter,4138,450883
TIARET,Cucumbers,0,0,Summer,4516,179270
TIARET,Cucumbers,0,0,Spring,1959,951941
TIARET,Cucumbers,0,0,Fall,4825,876612
TIARET,Cucumbers,0,0,Winter,1942,288667
TIZIOUZOU,Cucumbers,0,0,Summer,2784,341113
TIZIOUZOU,Cucumbers,0,0,Spring,4112,611924
TIZIOUZOU,Cucumbers,0,0,Fall,1264,983216
TIZIOUZOU,Cucumbers,0,0,Winter,2668,929146
ALGIERS,Cucumbers,12650,12.44,Summer,1135,319483
ALGIERS,Cucumbers,12650,12.44,Spring,2789,16574
ALGIERS,Cucumbers,12650,12.44,Fall,4382,812409
ALGIERS,Cucumbers,0,12.44,Winter,3240,274520
DJELFA,Cucumbers,236,0.48,Summer,2588,901678
DJELFA,Cucumbers,236,0.48,Spring,2987,332443
DJELFA,Cucumbers,236,0.48,Fall,3239,317307
DJELFA,Cucumbers,0,0.48,Winter,2663,301469
JIJEL,Cucumbers,54368,38.94,Summer,1676,70990
JIJEL,Cucumbers,54368,38.94,Spring,2809,833866
JIJEL,Cucumbers,54368,38.94,Fall,3120,442143
JIJEL,Cucumbers,0,38.94,Winter,1901,31782
SETIF,Cucumbers,128202,99.72,Summer,2014,558102
SETIF,Cucumbers,128202,99.72,Spring,1842,548118
SETIF,Cucumbers,128202,99.72,Fall,5100,647475
SETIF,Cucumbers,0,99.72,Winter,2727,316491
SAIDA,Cucumbers,0,0,Summer,1276,901856
SAIDA,Cucumbers,0,0,Spring,4173,355547
SAIDA,Cucumbers,0,0,Fall,4496,424131
SAIDA,Cucumbers,0,0,Winter,2229,562391
SKIKDA,Cucumbers,2760,4.58,Summer,5982,414287
SKIKDA,Cucumbers,2760,4.58,Spring,5209,586849
SKIKDA,Cucumbers,2760,4.58,Fall,1281,956204
SKIKDA,Cucumbers,0,4.58,Winter,3251,688460
SIDIBELABBES,Cucumbers,0,0,Summer,2112,80929
SIDIBELABBES,Cucumbers,0,0,Spring,5930,616215
SIDIBELABBES,Cucumbers,0,0,Fall,1967,165339
SIDIBELABBES,Cucumbers,0,0,Winter,5234,560606
ANNABA,Cucumbers,0,0,Summer,5727,557134
ANNABA,Cucumbers,0,0,Spring,2089,930374
ANNABA,Cucumbers,0,0,Fall,2123,552624
ANNABA,Cucumbers,0,0,Winter,4356,741450
GUELMA,Cucumbers,0,0,Summer,5265,605434
GUELMA,Cucumbers,0,0,Spring,1073,405150
GUELMA,Cucumbers,0,0,Fall,3566,501258
GUELMA,Cucumbers,0,0,Winter,5677,411048
CONSTANTINE,Cucumbers,0,0,Summer,3550,573865
CONSTANTINE,Cucumbers,0,0,Spring,1662,302521
CONSTANTINE,Cucumbers,0,0,Fall,2096,404999
CONSTANTINE,Cucumbers,0,0,Winter,4472,832130
MEDEA,Cucumbers,0,0,Summer,2772,994258
MEDEA,Cucumbers,0,0,Spring,5306,570816
MEDEA,Cucumbers,0,0,Fall,5861,981508
MEDEA,Cucumbers,0,0,Winter,1266,398489
MOSTAGANEM,Cucumbers,29600,37,Summer,3054,868142
MOSTAGANEM,Cucumbers,29600,37,Spring,5441,305666
MOSTAGANEM,Cucumbers,29600,37,Fall,4416,561710
MOSTAGANEM,Cucumbers,0,37,Winter,1539,280167
MSILA,Cucumbers,12800,16,Summer,1723,167363
MSILA,Cucumbers,12800,16,Spring,4435,197965
MSILA,Cucumbers,12800,16,Fall,5200,70989
MSILA,Cucumbers,0,16,Winter,4037,499322
MASCARA,Cucumbers,0,0,Summer,3786,980442
MASCARA,Cucumbers,0,0,Spring,3165,287164
MASCARA,Cucumbers,0,0,Fall,1577,598296
MASCARA,Cucumbers,0,0,Winter,2071,378432
OUARGLA,Cucumbers,3662,13.52,Summer,3982,33001
OUARGLA,Cucumbers,3662,13.52,Spring,3453,220582
OUARGLA,Cucumbers,3662,13.52,Fall,1236,956423
OUARGLA,Cucumbers,0,13.52,Winter,1100,895045
ORAN,Cucumbers,930,2.4,Summer,2238,592726
ORAN,Cucumbers,930,2.4,Spring,3552,184135
ORAN,Cucumbers,930,2.4,Fall,4094,269376
ORAN,Cucumbers,0,2.4,Winter,1524,701229
ELBAYADH,Cucumbers,0,0.04,Summer,4503,897396
ELBAYADH,Cucumbers,0,0.04,Spring,5637,143758
ELBAYADH,Cucumbers,0,0.04,Fall,2570,524084
ELBAYADH,Cucumbers,0,0.04,Winter,4669,156934
ILLIZI,Cucumbers,8,0.04,Summer,2898,120778
ILLIZI,Cucumbers,8,0.04,Spring,4960,98120
ILLIZI,Cucumbers,8,0.04,Fall,5424,757838
ILLIZI,Cucumbers,0,0.04,Winter,2880,394643
BordjBouArreridj,Cucumbers,0,0,Summer,1081,868089
BordjBouArreridj,Cucumbers,0,0,Spring,4691,550090
BordjBouArreridj,Cucumbers,0,0,Fall,5918,326624
BordjBouArreridj,Cucumbers,0,0,Winter,4535,479480
BOUMERDES,Cucumbers,9655,15.33,Summer,4939,660996
BOUMERDES,Cucumbers,9655,15.33,Spring,5319,311490
BOUMERDES,Cucumbers,9655,15.33,Fall,3868,300541
BOUMERDES,Cucumbers,0,15.33,Winter,4123,409714
ELTARF,Cucumbers,48,0.04,Summer,4287,197324
ELTARF,Cucumbers,48,0.04,Spring,1536,270084
ELTARF,Cucumbers,48,0.04,Fall,2260,844774
ELTARF,Cucumbers,0,0.04,Winter,5922,482969
TINDOUF,Cucumbers,736,0.92,Summer,5993,83125
TINDOUF,Cucumbers,736,0.92,Spring,4905,842908
TINDOUF,Cucumbers,736,0.92,Fall,3271,440491
TINDOUF,Cucumbers,0,0.92,Winter,4852,39423
TISSEMSILT,Cucumbers,0,0,Summer,5416,370183
TISSEMSILT,Cucumbers,0,0,Spring,1290,992839
TISSEMSILT,Cucumbers,0,0,Fall,1146,677055
TISSEMSILT,Cucumbers,0,0,Winter,2894,929218
ELOUED,Cucumbers,6000,6,Summer,1612,21302
ELOUED,Cucumbers,6000,6,Spring,2183,129097
ELOUED,Cucumbers,6000,6,Fall,4316,80344
ELOUED,Cucumbers,0,6,Winter,3755,346010
KHENCHELA,Cucumbers,0,0,Summer,5614,356296
KHENCHELA,Cucumbers,0,0,Spring,1987,713284
KHENCHELA,Cucumbers,0,0,Fall,1027,503437
KHENCHELA,Cucumbers,0,0,Winter,4970,749886
SOUKAHRAS,Cucumbers,0,0,Summer,5428,782499
SOUKAHRAS,Cucumbers,0,0,Spring,4272,367903
SOUKAHRAS,Cucumbers,0,0,Fall,4058,914111
SOUKAHRAS,Cucumbers,0,0,Winter,5715,511843
TIPAZA,Cucumbers,209496,198.36,Summer,2596,903319
TIPAZA,Cucumbers,209496,198.36,Spring,4724,168666
TIPAZA,Cucumbers,209496,198.36,Fall,1503,465001
TIPAZA,Cucumbers,0,198.36,Winter,4164,16123
MILA,Cucumbers,0,0,Summer,3598,824400
MILA,Cucumbers,0,0,Spring,4705,479924
MILA,Cucumbers,0,0,Fall,3623,255613
MILA,Cucumbers,0,0,Winter,4126,60784
AINDEFLA,Cucumbers,34650,77,Summer,1622,715221
AINDEFLA,Cucumbers,34650,77,Spring,3455,894188
AINDEFLA,Cucumbers,34650,77,Fall,3176,492244
AINDEFLA,Cucumbers,0,77,Winter,5290,8729
NAAMA,Cucumbers,0,0,Summer,3481,524237
NAAMA,Cucumbers,0,0,Spring,2965,472842
NAAMA,Cucumbers,0,0,Fall,4509,876672
NAAMA,Cucumbers,0,0,Winter,4786,316325
AINTEMOUCHENT,Cucumbers,4093,8.64,Summer,5378,69845
AINTEMOUCHENT,Cucumbers,4093,8.64,Spring,4615,949457
AINTEMOUCHENT,Cucumbers,4093,8.64,Fall,4108,390746
AINTEMOUCHENT,Cucumbers,0,8.64,Winter,5921,747502
GHARDAIA,Cucumbers,0,0,Summer,1049,401358
GHARDAIA,Cucumbers,0,0,Spring,3774,69789
GHARDAIA,Cucumbers,0,0,Fall,1414,510854
GHARDAIA,Cucumbers,0,0,Winter,3388,127541
RELIZANE,Cucumbers,0,0,Summer,4107,95810
RELIZANE,Cucumbers,0,0,Spring,5894,438791
RELIZANE,Cucumbers,0,0,Fall,1159,816121
RELIZANE,Cucumbers,0,0,Winter,4166,774545
ADRAR,MelonsWatermelons,975,3.33,Summer,3732,104485
ADRAR,MelonsWatermelons,0,3.33,Spring,2931,190416
ADRAR,MelonsWatermelons,975,3.33,Fall,2417,315692
ADRAR,MelonsWatermelons,0,3.33,Winter,5911,423774
CHLEF,MelonsWatermelons,1764,3.9,Summer,3995,580471
CHLEF,MelonsWatermelons,0,3.9,Spring,2437,6196
CHLEF,MelonsWatermelons,1764,3.9,Fall,4745,43220
CHLEF,MelonsWatermelons,0,3.9,Winter,2470,402540
LAGHOUAT,MelonsWatermelons,0,0,Summer,3601,806475
LAGHOUAT,MelonsWatermelons,0,0,Spring,3185,175837
LAGHOUAT,MelonsWatermelons,0,0,Fall,3255,15490
LAGHOUAT,MelonsWatermelons,0,0,Winter,1162,124784
OumElBouaghi,MelonsWatermelons,0,0,Summer,2431,397902
OumElBouaghi,MelonsWatermelons,0,0,Spring,5329,134890
OumElBouaghi,MelonsWatermelons,0,0,Fall,3468,102934
OumElBouaghi,MelonsWatermelons,0,0,Winter,1423,593591
BATNA,MelonsWatermelons,0,0,Summer,4388,736964
BATNA,MelonsWatermelons,0,0,Spring,3916,496814
BATNA,MelonsWatermelons,0,0,Fall,3308,674126
BATNA,MelonsWatermelons,0,0,Winter,1209,981086
BEJAIA,MelonsWatermelons,0,0,Summer,3109,345061
BEJAIA,MelonsWatermelons,0,0,Spring,5030,828217
BEJAIA,MelonsWatermelons,0,0,Fall,3888,281587
BEJAIA,MelonsWatermelons,0,0,Winter,3506,306579
BISKRA,MelonsWatermelons,594900,1479,Summer,2691,694060
BISKRA,MelonsWatermelons,0,1479,Spring,2788,445584
BISKRA,MelonsWatermelons,594900,1479,Fall,3658,241126
BISKRA,MelonsWatermelons,0,1479,Winter,4586,379389
BECHAR,MelonsWatermelons,90,0.08,Summer,1036,890937
BECHAR,MelonsWatermelons,90,0.08,Spring,5908,736048
BECHAR,MelonsWatermelons,90,0.08,Fall,4868,659622
BECHAR,MelonsWatermelons,0,0.08,Winter,2288,819001
BLIDA,MelonsWatermelons,0,0,Summer,5075,172529
BLIDA,MelonsWatermelons,0,0,Spring,2845,655521
BLIDA,MelonsWatermelons,0,0,Fall,2574,235880
BLIDA,MelonsWatermelons,0,0,Winter,2869,391663
BOUIRA,MelonsWatermelons,0,0,Summer,2094,734756
BOUIRA,MelonsWatermelons,0,0,Spring,5810,783524
BOUIRA,MelonsWatermelons,0,0,Fall,1424,376698
BOUIRA,MelonsWatermelons,0,0,Winter,1374,257112
TAMANRASSET,MelonsWatermelons,0,0,Summer,4840,998530
TAMANRASSET,MelonsWatermelons,0,0,Spring,1666,173786
TAMANRASSET,MelonsWatermelons,0,0,Fall,2491,595753
TAMANRASSET,MelonsWatermelons,0,0,Winter,1604,924710
TEBESSA,MelonsWatermelons,620,2.84,Summer,3845,213259
TEBESSA,MelonsWatermelons,0,2.84,Spring,5956,647043
TEBESSA,MelonsWatermelons,620,2.84,Fall,5529,65778
TEBESSA,MelonsWatermelons,0,2.84,Winter,4759,978975
TLEMCEN,MelonsWatermelons,0,24,Summer,5344,397783
TLEMCEN,MelonsWatermelons,0,24,Spring,3370,486247
TLEMCEN,MelonsWatermelons,0,24,Fall,1611,259570
TLEMCEN,MelonsWatermelons,0,24,Winter,5865,882681
TIARET,MelonsWatermelons,0,0,Summer,1508,342058
TIARET,MelonsWatermelons,0,0,Spring,3139,956165
TIARET,MelonsWatermelons,0,0,Fall,2695,507874
TIARET,MelonsWatermelons,0,0,Winter,3758,876817
TIZIOUZOU,MelonsWatermelons,1714,3.92,Summer,4502,80337
TIZIOUZOU,MelonsWatermelons,0,3.92,Spring,5701,106993
TIZIOUZOU,MelonsWatermelons,1714,3.92,Fall,4231,349114
TIZIOUZOU,MelonsWatermelons,0,3.92,Winter,4260,216307
ALGIERS,MelonsWatermelons,0,103.1,Summer,3768,453960
ALGIERS,MelonsWatermelons,0,103.1,Spring,1381,531029
ALGIERS,MelonsWatermelons,0,103.1,Fall,1043,77651
ALGIERS,MelonsWatermelons,0,103.1,Winter,3103,680467
DJELFA,MelonsWatermelons,16,0.04,Summer,5911,994976
DJELFA,MelonsWatermelons,16,0.04,Spring,3043,259602
DJELFA,MelonsWatermelons,16,0.04,Fall,3076,64366
DJELFA,MelonsWatermelons,16,0.04,Winter,1400,668930
JIJEL,MelonsWatermelons,16,0.04,Summer,3871,963528
JIJEL,MelonsWatermelons,16,0.04,Spring,1062,920154
JIJEL,MelonsWatermelons,16,0.04,Fall,5548,980817
JIJEL,MelonsWatermelons,16,0.04,Winter,3084,85475
SETIF,MelonsWatermelons,800,1,Summer,3028,339296
SETIF,MelonsWatermelons,800,1,Spring,5669,238974
SETIF,MelonsWatermelons,800,1,Fall,2463,442999
SETIF,MelonsWatermelons,0,1,Winter,4415,24831
SAIDA,MelonsWatermelons,0,0,Summer,4324,970652
SAIDA,MelonsWatermelons,0,0,Spring,1504,338145
SAIDA,MelonsWatermelons,0,0,Fall,1771,932287
SAIDA,MelonsWatermelons,0,0,Winter,4601,407538
SKIKDA,MelonsWatermelons,0,3.16,Summer,5489,565144
SKIKDA,MelonsWatermelons,0,3.16,Spring,1714,843693
SKIKDA,MelonsWatermelons,0,3.16,Fall,5047,62375
SKIKDA,MelonsWatermelons,0,3.16,Winter,4459,785615
SIDIBELABBES,MelonsWatermelons,0,0,Summer,3749,997151
SIDIBELABBES,MelonsWatermelons,0,0,Spring,1120,602331
SIDIBELABBES,MelonsWatermelons,0,0,Fall,2092,390520
SIDIBELABBES,MelonsWatermelons,0,0,Winter,3953,497440
ANNABA,MelonsWatermelons,0,0,Summer,3226,846732
ANNABA,MelonsWatermelons,0,0,Spring,4800,139854
ANNABA,MelonsWatermelons,0,0,Fall,4333,248172
ANNABA,MelonsWatermelons,0,0,Winter,5734,979097
GUELMA,MelonsWatermelons,0,0,Summer,1745,6546
GUELMA,MelonsWatermelons,0,0,Spring,3664,875389
GUELMA,MelonsWatermelons,0,0,Fall,3561,98235
GUELMA,MelonsWatermelons,0,0,Winter,4945,756343
CONSTANTINE,MelonsWatermelons,0,0.12,Summer,5791,603046
CONSTANTINE,MelonsWatermelons,0,0.12,Spring,1014,287614
CONSTANTINE,MelonsWatermelons,0,0.12,Fall,5790,912884
CONSTANTINE,MelonsWatermelons,0,0.12,Winter,1613,923049
MEDEA,MelonsWatermelons,0,0,Summer,4574,368732
MEDEA,MelonsWatermelons,0,0,Spring,3865,130444
MEDEA,MelonsWatermelons,0,0,Fall,5190,49244
MEDEA,MelonsWatermelons,0,0,Winter,2788,442209
MOSTAGANEM,MelonsWatermelons,0,102,Summer,5370,285317
MOSTAGANEM,MelonsWatermelons,0,102,Spring,2726,8150
MOSTAGANEM,MelonsWatermelons,0,102,Fall,1634,499408
MOSTAGANEM,MelonsWatermelons,0,102,Winter,4046,858788
MSILA,MelonsWatermelons,41300,84.5,Summer,1978,521721
MSILA,MelonsWatermelons,0,84.5,Spring,5725,159612
MSILA,MelonsWatermelons,41300,84.5,Fall,3170,383360
MSILA,MelonsWatermelons,0,84.5,Winter,2834,191138
MASCARA,MelonsWatermelons,0,0,Summer,5917,701309
MASCARA,MelonsWatermelons,0,0,Spring,4042,915569
MASCARA,MelonsWatermelons,0,0,Fall,2155,676525
MASCARA,MelonsWatermelons,0,0,Winter,2180,956796
OUARGLA,MelonsWatermelons,822431,2201.04,Summer,1633,337991
OUARGLA,MelonsWatermelons,0,2201.04,Spring,1530,477226
OUARGLA,MelonsWatermelons,822431,2201.04,Fall,4087,956090
OUARGLA,MelonsWatermelons,0,2201.04,Winter,5838,558571
ORAN,MelonsWatermelons,562,0.88,Summer,1362,343690
ORAN,MelonsWatermelons,0,0.88,Spring,5179,316311
ORAN,MelonsWatermelons,562,0.88,Fall,3148,449651
ORAN,MelonsWatermelons,0,0.88,Winter,4342,477652
ELBAYADH,MelonsWatermelons,0,0,Summer,3178,336820
ELBAYADH,MelonsWatermelons,0,0,Spring,5015,458136
ELBAYADH,MelonsWatermelons,0,0,Fall,2922,717424
ELBAYADH,MelonsWatermelons,0,0,Winter,2620,668106
ILLIZI,MelonsWatermelons,780,3.12,Summer,1559,429724
ILLIZI,MelonsWatermelons,0,3.12,Spring,5500,596186
ILLIZI,MelonsWatermelons,780,3.12,Fall,3386,959554
ILLIZI,MelonsWatermelons,0,3.12,Winter,4162,421522
BordjBouArreridj,MelonsWatermelons,0,0,Summer,5051,499668
BordjBouArreridj,MelonsWatermelons,0,0,Spring,4605,980094
BordjBouArreridj,MelonsWatermelons,0,0,Fall,1501,85815
BordjBouArreridj,MelonsWatermelons,0,0,Winter,5635,468113
BOUMERDES,MelonsWatermelons,414,0.92,Summer,1585,723018
BOUMERDES,MelonsWatermelons,0,0.92,Spring,3306,212016
BOUMERDES,MelonsWatermelons,414,0.92,Fall,5131,587654
BOUMERDES,MelonsWatermelons,0,0.92,Winter,3824,337305
ELTARF,MelonsWatermelons,1455,1.04,Summer,2474,211639
ELTARF,MelonsWatermelons,0,1.04,Spring,4173,754431
ELTARF,MelonsWatermelons,1455,1.04,Fall,5976,164066
ELTARF,MelonsWatermelons,0,1.04,Winter,5553,4252
TINDOUF,MelonsWatermelons,0,1.4,Summer,3285,173266
TINDOUF,MelonsWatermelons,0,1.4,Spring,2568,849086
TINDOUF,MelonsWatermelons,0,1.4,Fall,4282,568504
TINDOUF,MelonsWatermelons,0,1.4,Winter,1292,912774
TISSEMSILT,MelonsWatermelons,0,0,Summer,1033,235181
TISSEMSILT,MelonsWatermelons,0,0,Spring,5299,823204
TISSEMSILT,MelonsWatermelons,0,0,Fall,1602,844605
TISSEMSILT,MelonsWatermelons,0,0,Winter,1230,901709
ELOUED,MelonsWatermelons,422000,716,Summer,3399,70188
ELOUED,MelonsWatermelons,0,716,Spring,3916,771494
ELOUED,MelonsWatermelons,422000,716,Fall,5297,843557
ELOUED,MelonsWatermelons,0,716,Winter,1017,858549
KHENCHELA,MelonsWatermelons,24100,80.5,Summer,4207,374473
KHENCHELA,MelonsWatermelons,0,80.5,Spring,1352,877039
KHENCHELA,MelonsWatermelons,24100,80.5,Fall,3361,638949
KHENCHELA,MelonsWatermelons,0,80.5,Winter,5540,122664
SOUKAHRAS,MelonsWatermelons,0,0,Summer,5835,714222
SOUKAHRAS,MelonsWatermelons,0,0,Spring,2612,807568
SOUKAHRAS,MelonsWatermelons,0,0,Fall,2971,174139
SOUKAHRAS,MelonsWatermelons,0,0,Winter,5044,226852
TIPAZA,MelonsWatermelons,2602,6.16,Summer,5350,409048
TIPAZA,MelonsWatermelons,0,6.16,Spring,1362,776406
TIPAZA,MelonsWatermelons,2602,6.16,Fall,5230,224568
TIPAZA,MelonsWatermelons,0,6.16,Winter,5036,839692
MILA,MelonsWatermelons,0,0.12,Summer,5209,11427
MILA,MelonsWatermelons,0,0.12,Spring,3019,941282
MILA,MelonsWatermelons,0,0.12,Fall,1714,134947
MILA,MelonsWatermelons,0,0.12,Winter,4783,548664
AINDEFLA,MelonsWatermelons,26340,63.5,Summer,1630,667018
AINDEFLA,MelonsWatermelons,0,63.5,Spring,1102,597865
AINDEFLA,MelonsWatermelons,26340,63.5,Fall,2456,330302
AINDEFLA,MelonsWatermelons,0,63.5,Winter,3408,611025
NAAMA,MelonsWatermelons,0,0,Summer,5337,927215
NAAMA,MelonsWatermelons,0,0,Spring,4881,668435
NAAMA,MelonsWatermelons,0,0,Fall,1872,933758
NAAMA,MelonsWatermelons,0,0,Winter,1551,694626
AINTEMOUCHENT,MelonsWatermelons,0,10.8,Summer,4680,349202
AINTEMOUCHENT,MelonsWatermelons,0,10.8,Spring,4027,377442
AINTEMOUCHENT,MelonsWatermelons,0,10.8,Fall,3257,505673
AINTEMOUCHENT,MelonsWatermelons,0,10.8,Winter,2810,994962
GHARDAIA,MelonsWatermelons,0,1,Summer,3875,143645
GHARDAIA,MelonsWatermelons,0,1,Spring,5509,476079
GHARDAIA,MelonsWatermelons,0,1,Fall,3147,493100
GHARDAIA,MelonsWatermelons,0,1,Winter,5538,775463
RELIZANE,MelonsWatermelons,900,3,Summer,1374,881099
RELIZANE,MelonsWatermelons,0,3,Spring,5426,418389
RELIZANE,MelonsWatermelons,900,3,Fall,5135,221660
RELIZANE,MelonsWatermelons,0,3,Winter,3921,611107
ADRAR,OtherVegetables,0,0,Summer,1881,171139
ADRAR,OtherVegetables,0,0,Spring,4858,465603
ADRAR,OtherVegetables,0,0,Fall,3240,372565
ADRAR,OtherVegetables,0,0,Winter,5109,749454
CHLEF,OtherVegetables,64,0.08,Summer,5191,335112
CHLEF,OtherVegetables,64,0.08,Spring,1666,432080
CHLEF,OtherVegetables,64,0.08,Fall,3582,706455
CHLEF,OtherVegetables,64,0.08,Winter,3062,981912
LAGHOUAT,OtherVegetables,0,0,Summer,3854,910317
LAGHOUAT,OtherVegetables,0,0,Spring,3203,660382
LAGHOUAT,OtherVegetables,0,0,Fall,5533,247686
LAGHOUAT,OtherVegetables,0,0,Winter,2340,888478
OumElBouaghi,OtherVegetables,0,0,Summer,2803,531842
OumElBouaghi,OtherVegetables,0,0,Spring,5723,645335
OumElBouaghi,OtherVegetables,0,0,Fall,5426,991569
OumElBouaghi,OtherVegetables,0,0,Winter,2448,686990
BATNA,OtherVegetables,0,0,Summer,1689,60199
BATNA,OtherVegetables,0,0,Spring,1533,638129
BATNA,OtherVegetables,0,0,Fall,4340,818155
BATNA,OtherVegetables,0,0,Winter,4999,43542
BEJAIA,OtherVegetables,99,1.52,Summer,2422,434373
BEJAIA,OtherVegetables,99,1.52,Spring,5115,343530
BEJAIA,OtherVegetables,99,1.52,Fall,5807,950365
BEJAIA,OtherVegetables,99,1.52,Winter,2632,439366
BISKRA,OtherVegetables,0,0,Summer,5813,166468
BISKRA,OtherVegetables,0,0,Spring,4883,363895
BISKRA,OtherVegetables,0,0,Fall,3909,186947
BISKRA,OtherVegetables,0,0,Winter,4458,782063
BECHAR,OtherVegetables,0,0,Summer,4368,172382
BECHAR,OtherVegetables,0,0,Spring,1689,732109
BECHAR,OtherVegetables,0,0,Fall,5834,8081
BECHAR,OtherVegetables,0,0,Winter,3217,227315
BLIDA,OtherVegetables,189268,363.16,Summer,3227,969992
BLIDA,OtherVegetables,189268,363.16,Spring,4646,162191
BLIDA,OtherVegetables,189268,363.16,Fall,4316,354909
BLIDA,OtherVegetables,189268,363.16,Winter,3307,426492
BOUIRA,OtherVegetables,0,0,Summer,1187,265230
BOUIRA,OtherVegetables,0,0,Spring,1952,246428
BOUIRA,OtherVegetables,0,0,Fall,3003,663830
BOUIRA,OtherVegetables,0,0,Winter,5906,128602
TAMANRASSET,OtherVegetables,636,2.46,Summer,4035,439968
TAMANRASSET,OtherVegetables,636,2.46,Spring,4084,200447
TAMANRASSET,OtherVegetables,636,2.46,Fall,3814,406408
TAMANRASSET,OtherVegetables,636,2.46,Winter,3588,329724
TEBESSA,OtherVegetables,20,0.16,Summer,2815,142468
TEBESSA,OtherVegetables,20,0.16,Spring,3484,828786
TEBESSA,OtherVegetables,20,0.16,Fall,3180,666160
TEBESSA,OtherVegetables,20,0.16,Winter,5215,11217
TLEMCEN,OtherVegetables,0,0,Summer,4539,606585
TLEMCEN,OtherVegetables,0,0,Spring,3025,501245
TLEMCEN,OtherVegetables,0,0,Fall,1763,125036
TLEMCEN,OtherVegetables,0,0,Winter,5903,955455
TIARET,OtherVegetables,0,0,Summer,1030,864001
TIARET,OtherVegetables,0,0,Spring,3251,34185
TIARET,OtherVegetables,0,0,Fall,1331,258117
TIARET,OtherVegetables,0,0,Winter,4409,710437
TIZIOUZOU,OtherVegetables,460,1.48,Summer,3656,1337
TIZIOUZOU,OtherVegetables,460,1.48,Spring,5634,287378
TIZIOUZOU,OtherVegetables,460,1.48,Fall,5996,591573
TIZIOUZOU,OtherVegetables,460,1.48,Winter,5620,189872
ALGIERS,OtherVegetables,16590,92.44,Summer,2564,691032
ALGIERS,OtherVegetables,16590,92.44,Spring,2855,156037
ALGIERS,OtherVegetables,16590,92.44,Fall,2289,708159
ALGIERS,OtherVegetables,16590,92.44,Winter,3010,484563
DJELFA,OtherVegetables,11074,38.48,Summer,3989,214168
DJELFA,OtherVegetables,11074,38.48,Spring,5718,764111
DJELFA,OtherVegetables,11074,38.48,Fall,1674,498855
DJELFA,OtherVegetables,11074,38.48,Winter,3212,752574
JIJEL,OtherVegetables,204005,533.08,Summer,1349,309915
JIJEL,OtherVegetables,204005,533.08,Spring,1074,20338
JIJEL,OtherVegetables,204005,533.08,Fall,3732,778397
JIJEL,OtherVegetables,204005,533.08,Winter,1580,993259
SETIF,OtherVegetables,400,5,Summer,5028,598237
SETIF,OtherVegetables,400,5,Spring,4152,471350
SETIF,OtherVegetables,400,5,Fall,3095,317851
SETIF,OtherVegetables,400,5,Winter,4814,698783
SAIDA,OtherVegetables,0,0,Summer,2449,992559
SAIDA,OtherVegetables,0,0,Spring,3988,827299
SAIDA,OtherVegetables,0,0,Fall,1503,651516
SAIDA,OtherVegetables,0,0,Winter,2517,18395
SKIKDA,OtherVegetables,2000,5,Summer,4417,735132
SKIKDA,OtherVegetables,2000,5,Spring,2303,776497
SKIKDA,OtherVegetables,2000,5,Fall,5189,962447
SKIKDA,OtherVegetables,2000,5,Winter,1448,393321
SIDIBELABBES,OtherVegetables,0,0,Summer,3284,517611
SIDIBELABBES,OtherVegetables,0,0,Spring,5600,856547
SIDIBELABBES,OtherVegetables,0,0,Fall,2235,243401
