Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
Medea,zucchini,751,707,Summer,2865,267701
Medea,zucchini,18,182,Fall,5634,749700
Medea,zucchini,525,506,Winter,2055,632394
Medea,cucumbers,301,755,Spring,3089,279764
Medea,cucumbers,77,534,Summer,2129,123647
Medea,cucumbers,499,460,Fall,1867,954424
Medea,cucumbers,635,809,Winter,5406,330535
Medea,watermelons,85,800,Spring,1239,270414
Medea,watermelons,460,291,Summer,2437,398512
Medea,watermelons,394,468,Fall,2792,210437
Medea,watermelons,139,509,Winter,1172,560038
Medea,bananas,689,417,Spring,5127,777552
Medea,bananas,329,627,Summer,4391,765788
Medea,bananas,454,704,Fall,2742,97690
Medea,bananas,418,902,Winter,4663,707429
Medea,onions,191,32,Spring,2082,769115
Medea,onions,7,446,Summer,3462,680292
Medea,onions,212,671,Fall,1145,613459
Medea,onions,274,683,Winter,5156,138809
Medea,garlic,496,243,Spring,4337,357615
Medea,garlic,557,903,Summer,2452,519776
Medea,garlic,15,69,Fall,5287,53416
Medea,garlic,832,405,Winter,5625,914301
Medea,carrots,878,552,Spring,2538,701950
Medea,carrots,601,19,Summer,1046,554144
Medea,carrots,973,82,Fall,3932,875543
Medea,carrots,502,278,Winter,3741,344204
Medea,greencabbages,68,161,Spring,2028,393242
Medea,greencabbages,207,429,Summer,3781,946563
Medea,greencabbages,658,733,Fall,1614,862191
Medea,greencabbages,839,318,Winter,1261,229946
Medea,cauliflower,483,930,Spring,4315,203695
Medea,cauliflower,778,122,Summer,1897,406378
Medea,cauliflower,149,666,Fall,5246,969538
Medea,cauliflower,816,158,Winter,3813,444413
Medea,turnips,467,405,Spring,1883,174950
Medea,turnips,699,605,Summer,1427,559078
Medea,turnips,998,332,Fall,5524,620077
Medea,turnips,298,745,Winter,3152,837616
Medea,olives,433,563,Spring,1600,895604
Medea,olives,414,362,Summer,4320,578322
Medea,olives,2,502,Fall,5295,830405
Medea,olives,256,496,Winter,4140,325252
Medea,oranges,620,270,Spring,5498,476848
Medea,oranges,499,43,Summer,1601,130524
Medea,oranges,293,207,Fall,5608,492962
Medea,oranges,575,467,Winter,4050,415351
Medea,lemons,766,743,Spring,2629,171477
Medea,lemons,255,409,Summer,2356,225340
Medea,lemons,19,722,Fall,2739,331532
Medea,lemons,161,514,Winter,2352,360815
Medea,tangerines,370,259,Spring,2048,804356
Medea,tangerines,312,622,Summer,4775,135840
Medea,tangerines,134,942,Fall,5847,538531
Medea,tangerines,394,434,Winter,4739,584674
Mostaganem,Wheat,0,0,Spring,4680,180575
Mostaganem,Wheat,0,0,Summer,5655,153545
Mostaganem,Wheat,115000,5173,Fall,5229,866421
Mostaganem,Wheat,115000,5173,Winter,1049,21125
Mostaganem,Corn,0,0,Spring,1005,419929
Mostaganem,Corn,0,0,Summer,2513,579218
Mostaganem,Corn,0,0,Fall,5431,994557
Mostaganem,Corn,0,0,Winter,2672,537071
Mostaganem,Potatoes,79760,549,Spring,2046,733086
Mostaganem,Potatoes,2735515,8592,Summer,2886,14060
Mostaganem,Potatoes,3715730,12771,Fall,5499,321713
Mostaganem,Potatoes,79760,549,Winter,1174,657657
Mostaganem,Dates,0,0,Spring,3065,494709
Mostaganem,Dates,0,0,Summer,3512,711829
Mostaganem,Dates,0,0,Fall,5792,944459
Mostaganem,Dates,0,0,Winter,1188,402251
Mostaganem,Tomatoes,0,0,Spring,2791,598373
Mostaganem,Tomatoes,1031064,1717,Summer,2812,482689
Mostaganem,Tomatoes,251411,313.57,Fall,1647,474824
Mostaganem,Tomatoes,91300,160,Winter,2057,159354
Mostaganem,Greenpepper,153060,248.55,Spring,5733,984392
Mostaganem,Greenpepper,0,0,Summer,3517,393494
Mostaganem,Greenpepper,0,0,Fall,4082,519684
Mostaganem,Greenpepper,441335,1267,Winter,4299,175992
Mostaganem,Aubergines,52695,68.2,Spring,1324,919289
Mostaganem,Aubergines,0,0,Summer,3311,304906
Mostaganem,Aubergines,0,0,Fall,1443,103994
Mostaganem,Aubergines,0,0,Winter,3778,418475
Mostaganem,Peanuts,175,507,Spring,1231,76190
Mostaganem,Peanuts,133,540,Summer,5115,102489
Mostaganem,Peanuts,591,60,Fall,3598,49718
Mostaganem,Peanuts,594,765,Winter,3335,273365
Mostaganem,lentils,831,915,Spring,5128,716202
Mostaganem,lentils,82,453,Summer,4974,333860
Mostaganem,lentils,976,596,Fall,1798,343285
Mostaganem,lentils,622,443,Winter,3727,800322
Mostaganem,cheakpeas,329,555,Spring,5664,304139
Mostaganem,cheakpeas,809,841,Summer,4577,847286
Mostaganem,cheakpeas,668,438,Fall,2876,819421
Mostaganem,cheakpeas,304,974,Winter,2967,24128
Mostaganem,driedbeans,232,208,Spring,5139,701778
Mostaganem,driedbeans,797,255,Summer,2070,941658
Mostaganem,driedbeans,338,409,Fall,5736,69867
Mostaganem,driedbeans,955,698,Winter,5520,56055
Mostaganem,artichokes,187,970,Spring,4590,682460
Mostaganem,artichokes,168,41,Summer,4230,484471
Mostaganem,artichokes,177,776,Fall,1459,344540
Mostaganem,artichokes,191,999,Winter,5368,676027
Mostaganem,beans,136,848,Spring,5641,880627
Mostaganem,beans,586,36,Summer,4992,432078
Mostaganem,beans,771,270,Fall,5504,356881
Mostaganem,beans,210,128,Winter,4664,370592
Mostaganem,zucchini,261,732,Spring,1468,452075
Mostaganem,zucchini,276,47,Summer,5049,195379
Mostaganem,zucchini,25,874,Fall,1560,323768
Mostaganem,zucchini,368,234,Winter,2532,723630
Mostaganem,cucumbers,56,193,Spring,5667,655587
Mostaganem,cucumbers,727,267,Summer,4489,333028
Mostaganem,cucumbers,796,397,Fall,1676,278778
Mostaganem,cucumbers,134,41,Winter,1604,488327
Mostaganem,watermelons,956,246,Spring,1619,289367
Mostaganem,watermelons,500,289,Summer,5439,127445
Mostaganem,watermelons,104,800,Fall,1124,680130
Mostaganem,watermelons,242,99,Winter,3034,627405
Mostaganem,bananas,753,659,Spring,5251,413431
Mostaganem,bananas,511,977,Summer,4297,699332
Mostaganem,bananas,489,385,Fall,4349,602659
Mostaganem,bananas,171,388,Winter,4068,105855
Mostaganem,onions,646,582,Spring,5640,74898
Mostaganem,onions,74,930,Summer,3405,452556
Mostaganem,onions,806,513,Fall,5013,349804
Mostaganem,onions,937,560,Winter,5732,241099
Mostaganem,garlic,122,308,Spring,1059,812994
Mostaganem,garlic,999,981,Summer,4967,803235
Mostaganem,garlic,20,220,Fall,3818,152276
Mostaganem,garlic,525,86,Winter,1823,974549
Mostaganem,carrots,50,731,Spring,2452,569034
Mostaganem,carrots,9,715,Summer,5574,347055
Mostaganem,carrots,898,201,Fall,2315,728953
Mostaganem,carrots,219,95,Winter,4194,512681
Mostaganem,greencabbages,273,623,Spring,2208,248356
Mostaganem,greencabbages,836,722,Summer,2998,841948
Mostaganem,greencabbages,224,922,Fall,4329,878263
Mostaganem,greencabbages,481,760,Winter,3275,404842
Mostaganem,cauliflower,754,254,Spring,3406,592959
Mostaganem,cauliflower,351,959,Summer,2764,646740
Mostaganem,cauliflower,180,246,Fall,4012,939774
Mostaganem,cauliflower,19,645,Winter,1866,276165
Mostaganem,turnips,769,915,Spring,3317,208765
Mostaganem,turnips,271,340,Summer,5600,541565
Mostaganem,turnips,748,870,Fall,5775,921804
Mostaganem,turnips,185,601,Winter,4524,111327
Mostaganem,olives,984,893,Spring,5108,561658
Mostaganem,olives,48,426,Summer,3081,181743
Mostaganem,olives,572,982,Fall,1485,324425
Mostaganem,olives,829,367,Winter,4246,199523
Mostaganem,oranges,266,99,Spring,3101,509735
Mostaganem,oranges,751,870,Summer,2651,785641
Mostaganem,oranges,557,92,Fall,4453,204465
Mostaganem,oranges,324,297,Winter,2785,593047
Mostaganem,lemons,970,2,Spring,4915,467705
Mostaganem,lemons,931,112,Summer,4717,43799
Mostaganem,lemons,544,638,Fall,2608,827676
Mostaganem,lemons,575,278,Winter,5589,206451
Mostaganem,tangerines,9,822,Spring,3051,616385
Mostaganem,tangerines,709,664,Summer,3722,648092
Mostaganem,tangerines,843,40,Fall,5243,331152
Mostaganem,tangerines,383,201,Winter,2322,488443
Msila,Wheat,0,0,Spring,4248,662693
Msila,Wheat,0,0,Summer,1938,291323
Msila,Wheat,150000,25600,Fall,3411,179381
Msila,Wheat,150000,25600,Winter,3910,937343
Msila,Corn,0,0,Spring,2000,532300
Msila,Corn,0,0,Summer,4198,458279
Msila,Corn,0,0,Fall,3812,841150
Msila,Corn,0,0,Winter,2278,596419
Msila,Potatoes,0,0,Spring,1181,34481
Msila,Potatoes,132900,380,Summer,3955,845067
Msila,Potatoes,185000,580,Fall,4555,34495
Msila,Potatoes,0,0,Winter,4309,66799
Msila,Dates,0,0,Spring,3639,976621
Msila,Dates,0,0,Summer,5878,778176
Msila,Dates,0,0,Fall,3730,91567
Msila,Dates,0,0,Winter,2052,506094
Msila,Tomatoes,96800,88,Spring,4947,427056
Msila,Tomatoes,388,240800,Summer,2623,578826
Msila,Tomatoes,96800,88,Fall,3105,483657
Msila,Tomatoes,0,0,Winter,1878,542371
Msila,Greenpepper,13500,15,Spring,5256,822199
Msila,Greenpepper,13500,15,Summer,3592,420222
Msila,Greenpepper,26400,33,Fall,4589,308407
Msila,Greenpepper,28500,115,Winter,1122,25469
Msila,Aubergines,3000,5,Spring,1312,402328
Msila,Aubergines,3000,5,Summer,1204,858507
Msila,Aubergines,3000,5,Fall,1338,592526
Msila,Aubergines,17000,75,Winter,1715,64001
Msila,Peanuts,910,172,Spring,2285,16676
Msila,Peanuts,173,548,Summer,5713,884029
Msila,Peanuts,154,651,Fall,3492,592017
Msila,Peanuts,74,733,Winter,1450,850848
Msila,lentils,125,787,Spring,3987,689307
Msila,lentils,454,287,Summer,2626,34786
Msila,lentils,657,662,Fall,5576,880439
Msila,lentils,207,813,Winter,4826,366729
Msila,cheakpeas,530,15,Spring,4435,459872
Msila,cheakpeas,512,692,Summer,2591,842482
Msila,cheakpeas,754,574,Fall,3542,909783
Msila,cheakpeas,723,983,Winter,1866,169245
Msila,driedbeans,173,262,Spring,3492,920333
Msila,driedbeans,659,141,Summer,1952,641106
Msila,driedbeans,752,724,Fall,4282,899233
Msila,driedbeans,4,540,Winter,4903,126675
Msila,artichokes,856,128,Spring,5465,560582
Msila,artichokes,776,35,Summer,3301,554159
Msila,artichokes,445,37,Fall,4171,362903
Msila,artichokes,619,972,Winter,5084,132825
Msila,beans,710,357,Spring,1168,500751
Msila,beans,820,434,Summer,4025,303810
Msila,beans,985,267,Fall,5908,321533
Msila,beans,655,66,Winter,2290,553806
Msila,zucchini,150,557,Spring,4905,443741
Msila,zucchini,770,803,Summer,2232,332553
Msila,zucchini,869,365,Fall,4435,261326
Msila,zucchini,389,758,Winter,4222,400012
Msila,cucumbers,264,845,Spring,2244,709971
Msila,cucumbers,293,772,Summer,3480,614905
Msila,cucumbers,982,273,Fall,3233,199019
Msila,cucumbers,701,552,Winter,2619,990152
Msila,watermelons,960,456,Spring,1267,32375
Msila,watermelons,531,554,Summer,3390,450274
Msila,watermelons,130,628,Fall,1644,793149
Msila,watermelons,650,5,Winter,2010,182077
Msila,bananas,303,55,Spring,3145,382319
Msila,bananas,597,476,Summer,5599,474680
Msila,bananas,375,314,Fall,2177,301208
Msila,bananas,218,925,Winter,3906,78330
Msila,onions,271,954,Spring,2559,475967
Msila,onions,577,868,Summer,1475,107368
Msila,onions,554,529,Fall,3925,322707
Msila,onions,288,662,Winter,2033,487509
Msila,garlic,804,694,Spring,4463,763811
Msila,garlic,1,453,Summer,2695,655458
Msila,garlic,799,54,Fall,4336,694125
Msila,garlic,532,124,Winter,2121,317005
Msila,carrots,435,484,Spring,1132,648710
Msila,carrots,87,227,Summer,5072,342176
Msila,carrots,496,717,Fall,1587,602216
Msila,carrots,89,888,Winter,2688,506199
Msila,greencabbages,977,787,Spring,2272,394373
Msila,greencabbages,283,739,Summer,2003,592236
Msila,greencabbages,129,597,Fall,3707,969646
Msila,greencabbages,516,112,Winter,1507,71262
Msila,cauliflower,686,961,Spring,1191,689108
Msila,cauliflower,999,643,Summer,3531,14720
Msila,cauliflower,641,424,Fall,3414,433827
Msila,cauliflower,767,807,Winter,5737,323615
Msila,turnips,115,223,Spring,1707,111207
Msila,turnips,747,364,Summer,2265,652837
Msila,turnips,499,704,Fall,4379,785326
Msila,turnips,679,320,Winter,2151,351599
Msila,olives,366,369,Spring,3486,804763
Msila,olives,299,724,Summer,5383,239999
Msila,olives,432,593,Fall,5227,565009
Msila,olives,710,895,Winter,2604,407337
Msila,oranges,779,614,Spring,2981,522679
Msila,oranges,903,406,Summer,2485,392399
Msila,oranges,878,186,Fall,2136,624967
Msila,oranges,482,487,Winter,3598,930464
Msila,lemons,192,641,Spring,3012,814450
Msila,lemons,1000,245,Summer,2355,901711
Msila,lemons,561,914,Fall,4349,854291
Msila,lemons,36,68,Winter,2807,557083
Msila,tangerines,790,451,Spring,1273,549550
Msila,tangerines,429,372,Summer,2548,545353
Msila,tangerines,247,991,Fall,4235,940271
Msila,tangerines,560,86,Winter,4515,611270
Mascara,Wheat,2400,20,Spring,1759,150170
Mascara,Wheat,2400,20,Summer,4331,124251
Mascara,Wheat,24780,755,Fall,4820,991399
Mascara,Wheat,24780,755,Winter,5166,259438
Mascara,Corn,0,0,Spring,3164,880817
Mascara,Corn,0,0,Summer,1661,759578
Mascara,Corn,0,0,Fall,2844,83679
Mascara,Corn,0,0,Winter,4674,716396
Mascara,Potatoes,0,0,Spring,4807,291642
Mascara,Potatoes,1660200,5200,Summer,1828,831463
Mascara,Potatoes,3633000,12500,Fall,4487,307386
Mascara,Potatoes,0,0,Winter,3693,638686
Mascara,Dates,0,0,Spring,3530,443007
Mascara,Dates,0,0,Summer,1833,325932
Mascara,Dates,0,0,Fall,3871,691618
Mascara,Dates,0,0,Winter,1783,111724
Mascara,Tomatoes,0,0,Spring,4319,856755
Mascara,Tomatoes,80210,286,Summer,3842,773399
Mascara,Tomatoes,1450,2,Fall,1325,459541
Mascara,Tomatoes,0,0,Winter,1305,445883
Mascara,Greenpepper,0,0,Spring,3092,229152
Mascara,Greenpepper,0,0,Summer,4836,407201
Mascara,Greenpepper,0,0,Fall,4186,430681
Mascara,Greenpepper,102690,549,Winter,1920,332298
Mascara,Aubergines,0,0,Spring,2245,819503
Mascara,Aubergines,0,0,Summer,5105,646566
Mascara,Aubergines,0,0,Fall,2608,27315
Mascara,Aubergines,16030,92,Winter,5742,776133
Mascara,Peanuts,890,91,Spring,3028,86525
Mascara,Peanuts,439,83,Summer,2369,521102
Mascara,Peanuts,404,876,Fall,1450,263612
Mascara,Peanuts,802,821,Winter,3604,627488
Mascara,lentils,768,637,Spring,3773,578487
Mascara,lentils,272,205,Summer,3138,189542
Mascara,lentils,771,929,Fall,1788,302514
Mascara,lentils,770,192,Winter,3347,457263
Mascara,cheakpeas,378,674,Spring,4337,309640
Mascara,cheakpeas,513,532,Summer,5374,280145
Mascara,cheakpeas,483,321,Fall,2074,648198
Mascara,cheakpeas,821,441,Winter,1762,990294
Mascara,driedbeans,799,701,Spring,4829,849028
Mascara,driedbeans,30,484,Summer,1636,381081
Mascara,driedbeans,983,523,Fall,4198,811035
Mascara,driedbeans,517,868,Winter,2608,299491
Mascara,artichokes,797,744,Spring,5873,136922
Mascara,artichokes,163,934,Summer,4705,642838
Mascara,artichokes,652,1000,Fall,4010,327752
Mascara,artichokes,204,688,Winter,4124,488449
Mascara,beans,344,443,Spring,3187,601339
Mascara,beans,99,285,Summer,3041,120751
Mascara,beans,772,35,Fall,3937,349744
Mascara,beans,457,717,Winter,5591,649050
Mascara,zucchini,706,919,Spring,1224,498005
Mascara,zucchini,81,82,Summer,1626,180586
Mascara,zucchini,235,581,Fall,2386,623076
Mascara,zucchini,956,406,Winter,3790,462766
Mascara,cucumbers,820,193,Spring,3985,516766
Mascara,cucumbers,416,753,Summer,4379,19777
Mascara,cucumbers,218,740,Fall,5570,573947
Mascara,cucumbers,519,422,Winter,1658,936290
Mascara,watermelons,244,149,Spring,5876,610331
Mascara,watermelons,702,127,Summer,2824,112818
Mascara,watermelons,813,887,Fall,2224,387506
Mascara,watermelons,360,854,Winter,3029,410366
Mascara,bananas,206,910,Spring,1686,685868
Mascara,bananas,70,400,Summer,1695,182282
Mascara,bananas,692,175,Fall,5473,421759
Mascara,bananas,381,550,Winter,4147,159801
Mascara,onions,448,268,Spring,2305,271535
Mascara,onions,698,281,Summer,5907,116045
Mascara,onions,264,112,Fall,3705,33400
Mascara,onions,691,84,Winter,4534,617775
Mascara,garlic,382,286,Spring,1810,520209
Mascara,garlic,321,165,Summer,4668,105033
Mascara,garlic,377,202,Fall,3965,908607
Mascara,garlic,394,296,Winter,1854,497716
Mascara,carrots,774,462,Spring,1969,945951
Mascara,carrots,988,322,Summer,2586,159235
Mascara,carrots,591,168,Fall,1751,291618
Mascara,carrots,85,414,Winter,2692,861372
Mascara,greencabbages,559,936,Spring,1956,100592
Mascara,greencabbages,837,229,Summer,4227,74654
Mascara,greencabbages,234,106,Fall,5581,79021
Mascara,greencabbages,429,312,Winter,3511,488961
Mascara,cauliflower,682,37,Spring,4335,993367
Mascara,cauliflower,241,394,Summer,3013,870158
Mascara,cauliflower,912,51,Fall,2891,613683
Mascara,cauliflower,659,529,Winter,3613,741038
Mascara,turnips,781,127,Spring,2949,434639
Mascara,turnips,287,236,Summer,2273,691560
Mascara,turnips,954,783,Fall,1090,148674
Mascara,turnips,830,310,Winter,4632,473602
Mascara,olives,371,56,Spring,4388,636133
Mascara,olives,153,851,Summer,5959,186821
Mascara,olives,302,420,Fall,3654,376458
Mascara,olives,166,70,Winter,3942,463526
Mascara,oranges,730,791,Spring,2132,346604
Mascara,oranges,670,772,Summer,3818,399510
Mascara,oranges,663,289,Fall,1142,124498
Mascara,oranges,929,380,Winter,2364,235693
Mascara,lemons,14,703,Spring,1291,513876
Mascara,lemons,978,164,Summer,5808,296532
Mascara,lemons,394,759,Fall,5986,299757
Mascara,lemons,784,741,Winter,4742,142151
Mascara,tangerines,297,770,Spring,2125,970988
Mascara,tangerines,994,252,Summer,3128,148799
Mascara,tangerines,444,306,Fall,2628,435378
Mascara,tangerines,799,224,Winter,5268,38905
Ouargla,Wheat,0,0,Spring,2129,922783
Ouargla,Wheat,0,0,Summer,3564,118925
Ouargla,Wheat,24780,755,Fall,1411,737367
Ouargla,Wheat,24780,755,Winter,2936,928883
Ouargla,Corn,0,0,Spring,4591,74365
Ouargla,Corn,0,0,Summer,1714,573433
Ouargla,Corn,0,0,Fall,5152,360505
Ouargla,Corn,0,0,Winter,1126,496813
Ouargla,Potatoes,650,3,Spring,5897,87262
Ouargla,Potatoes,31695,110,Summer,5340,834148
Ouargla,Potatoes,569200,1938,Fall,1951,751261
Ouargla,Potatoes,650,3,Winter,4107,545978
Ouargla,Dates,22094,833629,Spring,4812,675664
Ouargla,Dates,22094,833629,Summer,2236,310343
Ouargla,Dates,22094,833629,Fall,1190,289333
Ouargla,Dates,22094,833629,Winter,2229,969266
Ouargla,Tomatoes,18800,47,Spring,4174,60798
Ouargla,Tomatoes,29402,187,Summer,3012,212509
Ouargla,Tomatoes,5550,7.2,Fall,2009,128941
Ouargla,Tomatoes,0,0,Winter,1654,31896
Ouargla,Greenpepper,715,2.43,Spring,4132,690848
Ouargla,Greenpepper,715,2,Summer,3658,339058
Ouargla,Greenpepper,2232,9.87,Fall,4843,99181
Ouargla,Greenpepper,715,2,Winter,3735,425855
Ouargla,Aubergines,200,1,Spring,1161,105642
Ouargla,Aubergines,6529,37,Summer,3029,747022
Ouargla,Aubergines,6529,37,Fall,1739,754416
Ouargla,Aubergines,18990,82,Winter,3594,769972
Ouargla,Peanuts,481,755,Spring,3554,570988
Ouargla,Peanuts,133,866,Summer,4249,472120
Ouargla,Peanuts,820,638,Fall,5242,184966
Ouargla,Peanuts,263,299,Winter,2020,967877
Ouargla,lentils,541,299,Spring,1983,646716
Ouargla,lentils,586,238,Summer,5548,845792
Ouargla,lentils,274,347,Fall,3612,993615
Ouargla,lentils,732,946,Winter,4503,115444
Ouargla,cheakpeas,573,640,Spring,3056,159248
Ouargla,cheakpeas,903,43,Summer,5239,373924
Ouargla,cheakpeas,227,594,Fall,2026,926655
Ouargla,cheakpeas,757,524,Winter,1173,451531
Ouargla,driedbeans,877,70,Spring,4460,149126
Ouargla,driedbeans,244,24,Summer,2389,585029
Ouargla,driedbeans,264,660,Fall,5188,2692
Ouargla,driedbeans,602,870,Winter,1394,185774
Ouargla,artichokes,982,495,Spring,2423,237886
Ouargla,artichokes,560,453,Summer,4228,737308
Ouargla,artichokes,425,86,Fall,1468,629594
Ouargla,artichokes,337,733,Winter,2004,901119
Ouargla,beans,162,993,Spring,5759,515402
Ouargla,beans,619,679,Summer,3487,778710
Ouargla,beans,849,915,Fall,2314,120581
Ouargla,beans,950,833,Winter,3531,633590
Ouargla,zucchini,281,686,Spring,5635,488759
Ouargla,zucchini,289,667,Summer,3681,497231
Ouargla,zucchini,364,437,Fall,3124,222024
Ouargla,zucchini,21,952,Winter,4230,656829
Ouargla,cucumbers,367,393,Spring,1605,852116
Ouargla,cucumbers,799,878,Summer,2811,368286
Ouargla,cucumbers,519,323,Fall,3257,756584
Ouargla,cucumbers,78,594,Winter,2458,466141
Ouargla,watermelons,87,929,Spring,2129,839304
Ouargla,watermelons,354,86,Summer,1074,209415
Ouargla,watermelons,590,711,Fall,3116,246410
Ouargla,watermelons,242,898,Winter,3729,445511
Ouargla,bananas,849,122,Spring,1978,701445
Ouargla,bananas,134,50,Summer,5962,385535
Ouargla,bananas,431,744,Fall,5483,431515
Ouargla,bananas,883,171,Winter,4762,228557
Ouargla,onions,594,584,Spring,4476,417205
Ouargla,onions,411,239,Summer,3550,973935
Ouargla,onions,656,328,Fall,1422,928634
Ouargla,onions,544,627,Winter,2999,818102
Ouargla,garlic,513,9,Spring,3464,86580
Ouargla,garlic,231,189,Summer,2890,993791
Ouargla,garlic,513,361,Fall,3096,883153
Ouargla,garlic,542,638,Winter,1328,117744
Ouargla,carrots,764,331,Spring,3269,585778
Ouargla,carrots,899,455,Summer,1136,532485
Ouargla,carrots,1,498,Fall,1772,360729
Ouargla,carrots,275,101,Winter,4229,644125
Ouargla,greencabbages,9,351,Spring,4699,968200
Ouargla,greencabbages,242,508,Summer,5463,360603
Ouargla,greencabbages,223,607,Fall,4168,397428
Ouargla,greencabbages,476,337,Winter,3136,842653
Ouargla,cauliflower,34,583,Spring,1286,783837
Ouargla,cauliflower,515,414,Summer,3886,416849
Ouargla,cauliflower,715,394,Fall,4022,81372
Ouargla,cauliflower,343,222,Winter,5615,604298
Ouargla,turnips,965,898,Spring,2574,960554
Ouargla,turnips,594,571,Summer,5811,365223
Ouargla,turnips,489,375,Fall,3434,773091
Ouargla,turnips,730,200,Winter,4822,298008
Ouargla,olives,631,232,Spring,5222,141418
Ouargla,olives,39,320,Summer,4497,279870
Ouargla,olives,852,222,Fall,5115,591030
Ouargla,olives,348,161,Winter,2822,873716
Ouargla,oranges,459,68,Spring,3127,402728
Ouargla,oranges,520,764,Summer,2685,396692
Ouargla,oranges,617,799,Fall,2111,582721
Ouargla,oranges,249,109,Winter,3571,366493
Ouargla,lemons,825,578,Spring,4529,94491
Ouargla,lemons,987,710,Summer,4265,785680
Ouargla,lemons,194,598,Fall,1001,585555
Ouargla,lemons,670,56,Winter,3734,436280
Ouargla,tangerines,226,370,Spring,2295,135002
Ouargla,tangerines,37,253,Summer,4273,744300
Ouargla,tangerines,204,140,Fall,2814,637657
Ouargla,tangerines,724,494,Winter,2082,418113
Oran,Wheat,0,0,Spring,3192,472055
Oran,Wheat,0,0,Summer,1432,689533
Oran,Wheat,9594,8896,Fall,3116,943263
Oran,Wheat,9594,8896,Winter,5890,721519
Oran,Corn,0,0,Spring,2962,576889
Oran,Corn,0,0,Summer,2169,335826
Oran,Corn,0,0,Fall,3821,819088
Oran,Corn,0,0,Winter,5629,320884
Oran,Potatoes,0,0,Spring,1465,777114
Oran,Potatoes,54525,187,Summer,2282,984871
Oran,Potatoes,68175,243,Fall,4288,751937
Oran,Potatoes,0,0,Winter,2244,506487
Oran,Dates,0,0,Spring,5967,954634
Oran,Dates,0,0,Summer,2480,826299
Oran,Dates,0,0,Fall,3154,684220
Oran,Dates,0,0,Winter,4497,30536
Oran,Tomatoes,8,8320,Spring,5887,634797
Oran,Tomatoes,59343,183,Summer,1547,248106
Oran,Tomatoes,29148,28.58,Fall,5198,909355
Oran,Tomatoes,0,0,Winter,2152,272361
Oran,Greenpepper,2896,35.68,Spring,4005,775630
Oran,Greenpepper,2650,3,Summer,1248,292818
Oran,Greenpepper,81,0.24,Fall,4242,508001
Oran,Greenpepper,9860,77,Winter,4302,75204
Oran,Aubergines,126,0.28,Spring,2108,630140
Oran,Aubergines,150,1,Summer,4967,558086
Oran,Aubergines,150,1,Fall,3729,84007
Oran,Aubergines,2436,12,Winter,5721,458677
Oran,Peanuts,533,380,Spring,3595,897655
Oran,Peanuts,149,657,Summer,2670,37026
Oran,Peanuts,888,450,Fall,1133,670783
Oran,Peanuts,379,133,Winter,2973,501766
Oran,lentils,226,175,Spring,1354,8551
Oran,lentils,795,571,Summer,3086,621493
Oran,lentils,566,497,Fall,5852,69479
Oran,lentils,612,490,Winter,5924,305938
Oran,cheakpeas,451,66,Spring,1542,790930
Oran,cheakpeas,318,209,Summer,4798,251542
Oran,cheakpeas,431,637,Fall,2500,551945
Oran,cheakpeas,542,425,Winter,4410,100038
Oran,driedbeans,705,178,Spring,2554,960638
Oran,driedbeans,31,106,Summer,1612,980591
Oran,driedbeans,850,843,Fall,2876,819610
Oran,driedbeans,199,439,Winter,4117,227728
Oran,artichokes,187,426,Spring,3559,839781
Oran,artichokes,235,508,Summer,3700,552666
Oran,artichokes,798,34,Fall,4929,339315
Oran,artichokes,571,926,Winter,5082,970744
Oran,beans,868,361,Spring,3449,465957
Oran,beans,155,904,Summer,4923,434317
Oran,beans,287,95,Fall,1212,698027
Oran,beans,423,901,Winter,5862,904402
Oran,zucchini,224,431,Spring,3994,782437
Oran,zucchini,641,73,Summer,3275,633748
Oran,zucchini,492,417,Fall,2230,415048
Oran,zucchini,901,506,Winter,1107,755414
Oran,cucumbers,700,792,Spring,5222,915224
Oran,cucumbers,62,746,Summer,5549,49980
Oran,cucumbers,357,158,Fall,1977,727354
Oran,cucumbers,348,170,Winter,5191,539611
Oran,watermelons,962,460,Spring,1823,635997
Oran,watermelons,773,425,Summer,4179,543157
Oran,watermelons,763,320,Fall,3761,227962
Oran,watermelons,611,724,Winter,4557,91883
Oran,bananas,854,28,Spring,1455,987480
Oran,bananas,380,534,Summer,3723,395916
Oran,bananas,911,927,Fall,4087,874426
Oran,bananas,338,671,Winter,1705,970021
Oran,onions,537,400,Spring,4336,704557
Oran,onions,50,545,Summer,1574,340795
Oran,onions,438,109,Fall,5987,812047
Oran,onions,675,309,Winter,4014,114294
Oran,garlic,682,985,Spring,3474,501518
Oran,garlic,2,423,Summer,2323,873108
Oran,garlic,933,649,Fall,5670,655445
Oran,garlic,99,371,Winter,1175,571811
Oran,carrots,744,586,Spring,1192,518162
Oran,carrots,421,281,Summer,2657,136962
Oran,carrots,925,572,Fall,2789,362367
Oran,carrots,27,377,Winter,5669,63021
Oran,greencabbages,269,782,Spring,5349,216114
Oran,greencabbages,991,876,Summer,3783,274786
Oran,greencabbages,145,736,Fall,4943,596584
Oran,greencabbages,295,953,Winter,1496,152754
Oran,cauliflower,929,928,Spring,2785,799848
Oran,cauliflower,368,206,Summer,1170,767440
Oran,cauliflower,814,950,Fall,1237,526755
Oran,cauliflower,526,961,Winter,2444,320372
Oran,turnips,451,55,Spring,3145,801295
